Episode,Cumulative
208,-208.29890000000483
209,-209.29946000000484
210,-210.29982000000484
211,-211.30022000000486
212,-212.3018600000049
213,-213.30402000000493
214,-214.30402000000493
215,-215.30458000000493
216,-216.30458000000493
217,-217.30574000000496
218,-218.308740000005
219,-219.309120000005
220,-220.31506000000513
221,-221.31932000000518
222,-222.32150000000522
223,-223.32170000000522
224,-224.32180000000523
225,-225.3259400000053
226,-226.32994000000534
227,-227.33004000000534
228,-228.33176000000537
229,-229.33586000000545
230,-230.33828000000548
231,-231.34026000000551
232,-232.34036000000552
233,-233.34170000000555
234,-234.34254000000556
235,-235.34272000000556
236,-236.34292000000556
237,-237.34386000000558
238,-238.3451800000056
239,-239.34706000000563
240,-240.34894000000565
241,-241.34932000000566
242,-242.35308000000575
243,-243.35432000000577
244,-244.35666000000583
245,-245.35702000000583
246,-246.35820000000587
247,-247.3589800000059
248,-248.3590800000059
249,-249.3603200000059
250,-250.36220000000594
251,-251.36370000000596
252,-252.36718000000602
253,-253.36766000000603
254,-254.36806000000604
255,-255.37024000000608
256,-256.37044000000606
257,-257.3723000000059
258,-258.37250000000586
259,-259.37380000000576
260,-260.37426000000573
261,-261.3761200000056
262,-262.3782200000053
263,-263.3784000000053
264,-264.3852800000043
265,-265.3855800000042
266,-266.38686000000394
267,-267.3879000000038
268,-268.3884000000037
269,-269.3914800000032
270,-270.392360000003
271,-271.3928600000029
272,-272.3928600000029
273,-273.3990800000022
274,-274.40232000000174
275,-275.40272000000164
276,-276.40544000000114
277,-277.4087200000008
278,-278.40938000000074
279,-279.41174000000046
280,-280.41336000000024
281,-281.41647999999986
282,-282.4188399999996
283,-283.41997999999944
284,-284.4201799999994
285,-285.4201799999994
286,-286.42073999999934
287,-287.42371999999887
288,-288.42371999999887
289,-289.42381999999884
290,-290.4241999999988
291,-291.4257199999986
292,-292.4337199999977
293,-293.43733999999745
294,-294.44175999999675
295,-295.44305999999665
296,-296.4466199999961
297,-297.4525399999952
298,-298.4532399999953
299,-299.4543599999952
300,-300.4577799999947
301,-301.45807999999465
302,-302.4600999999943
303,-303.4644999999937
304,-304.4654399999935
305,-305.4719799999927
306,-306.4732199999925
307,-307.47557999999225
308,-308.4761399999922
309,-309.4782399999919
310,-310.4828999999913
311,-311.4903399999907
312,-312.49459999999016
313,-313.50091999998943
314,-314.50127999998944
315,-315.50297999998924
316,-316.51253999998806
317,-317.5146199999878
318,-318.51487999998784
319,-319.521339999987
320,-320.5242799999866
321,-321.5266599999863
322,-322.52787999998617
323,-323.53537999998565
324,-324.5360399999856
325,-325.5571599999836
326,-326.5593999999834
327,-327.5594799999834
328,-328.56309999998314
329,-329.564059999983
330,-330.56649999998274
331,-331.56707999998264
332,-332.572459999982
333,-333.5730399999819
334,-334.57727999998144
335,-335.58147999998084
336,-336.5829199999806
337,-337.58339999998054
338,-338.58393999998054
339,-339.5923599999793
340,-340.595899999979
341,-341.60421999997857
342,-342.60587999997847
343,-343.6085399999783
344,-344.6091999999782
345,-345.61705999997747
346,-346.61751999997745
347,-347.61791999997735
348,-348.6220599999769
349,-349.62315999997685
350,-350.6273399999763
351,-351.63017999997595
352,-352.6306599999759
353,-353.6341799999754
354,-354.64109999997453
355,-355.64479999997405
356,-356.6484999999736
357,-357.65101999997336
358,-358.6512199999733
359,-359.6543599999729
360,-360.65581999997283
361,-361.6560199999728
362,-362.65629999997276
363,-363.6655799999716
364,-364.6682199999713
365,-365.66905999997124
366,-366.6736999999709
367,-367.6790399999706
368,-368.69013999996963
369,-369.6925399999695
370,-370.6938399999694
371,-371.6968399999691
372,-372.70157999996866
373,-373.70749999996826
374,-374.7092399999682
375,-375.7174999999671
376,-376.72347999996657
377,-377.728019999966
378,-378.728939999966
379,-379.7301799999658
380,-380.7313399999656
381,-381.73153999996555
382,-382.7360599999648
383,-383.7376799999646
384,-384.74245999996367
385,-385.7531999999627
386,-386.76567999996143
387,-387.7866399999596
388,-388.78929999995944
389,-389.78955999995947
390,-390.79077999995934
391,-391.7930399999591
392,-392.79323999995904
393,-393.8036799999579
394,-394.8153199999567
395,-395.8201199999563
396,-396.8267399999555
397,-397.8278599999554
398,-398.82827999995544
399,-399.8382399999541
400,-400.8611799999524
401,-401.86621999995197
402,-402.88027999995035
403,-403.9032199999477
404,-404.9173199999462
405,-405.92501999994533
406,-406.92689999994514
407,-407.93011999994496
408,-408.9513599999429
409,-409.9583399999423
410,-410.9767999999405
411,-411.98027999994014
412,-412.9961599999387
413,-413.9970999999386
414,-415.0050999999379
415,-416.012399999937
416,-417.0186199999363
417,-418.0331399999348
418,-419.05585999993315
419,-420.07605999993166
420,-421.08207999993124
421,-422.09931999992955
422,-423.1054399999291
423,-424.1202999999273
424,-425.1210599999272
425,-426.13505999992617
426,-427.14031999992585
427,-428.16457999992406
428,-429.191739999922
429,-430.19999999992115
430,-431.22887999991843
431,-432.24051999991724
432,-433.24475999991677
433,-434.2758199999136
434,-435.29111999991204
435,-436.38487999990497
436,-437.39873999990317
437,-438.514359999893
438,-439.5215399998926
439,-440.5342999998914
440,-441.5393599998911
441,-442.55203999988953
442,-443.5682799998881
443,-444.5830599998867
444,-445.6066799998847
445,-446.614499999884
446,-447.6286799998824
447,-448.68969999987587
448,-449.72427999987286
449,-450.75673999986975
450,-451.78289999986623
451,-452.8147399998629
452,-453.8201799998624
453,-454.97311999984686
454,-455.97751999984644
455,-457.07017999983793
456,-458.1112599998336
457,-459.130599999832
458,-460.2682999998161
459,-461.2797399998152
460,-462.3429799998087
461,-463.40109999980285
462,-464.4603399997963
463,-465.46357999979585
464,-466.57863999978184
465,-467.6435599997737
466,-468.6706399997713
467,-467.6903999997695
468,-468.99043999973543
469,-469.9954599997349
470,-471.03937999973
471,-472.0604399997275
472,-473.0905399997236
473,-474.16087999971484
474,-475.226759999706
475,-476.24197999970374
476,-477.2739599997001
477,-478.4138999996816
478,-479.44207999967836
479,-480.66723999965313
480,-482.3138599995748
481,-483.3213199995739
482,-484.33385999957267
483,-485.34687999957134
484,-486.3666399995691
485,-487.37491999956814
486,-488.38107999956736
487,-489.41203999956355
488,-490.4146599995633
489,-491.44171999956
490,-492.4550999995585
491,-493.48635999955525
492,-494.5076199995538
493,-495.5186399995526
494,-496.52311999955214
495,-497.5334399995511
496,-498.5615199995481
497,-499.5701199995471
498,-500.5777799995462
499,-501.6130999995423
500,-502.6249199995407
501,-503.642439999538
502,-504.65875999953613
503,-505.66505999953563
504,-506.67985999953436
505,-507.69863999953236
506,-508.7038199995318
507,-509.7620799995252
508,-510.80031999952166
509,-511.80031999952166
510,-512.8281599995191
511,-513.8314399995188
512,-514.9003999995105
513,-516.0400199994938
514,-517.0810799994888
515,-518.1100799994854
516,-519.2027399994754
517,-520.2127599994749
518,-521.267959999469
519,-522.3402999994591
520,-523.3407799994591
521,-524.3855799994546
522,-525.3873599994545
523,-526.4737999994443
524,-527.4903599994427
525,-528.5555999994358
526,-529.6273399994291
527,-530.8002399994105
528,-532.0859799993809
529,-533.3196999993579
530,-534.5026399993412
531,-533.5322999993386
532,-534.6540999993258
533,-535.7383599993182
534,-536.7927399993117
535,-537.8110999993099
536,-538.8127399993097
537,-539.8396399993067
538,-540.880799999303
539,-541.9221399992982
540,-543.0048199992914
541,-544.1022999992829
542,-545.139599999279
543,-546.1943599992721
544,-547.1979199992718
545,-546.781619999208
546,-547.8534999992014
547,-546.8919399991969
548,-547.9496199991904
549,-548.9982999991842
550,-550.0115999991829
551,-551.0639599991769
552,-550.0801599991753
553,-551.0961999991737
554,-552.1049799991729
555,-551.5251999991222
556,-550.5696599991161
557,-551.6860999991029
558,-552.7150199991002
559,-553.7307599990986
560,-554.7329799990985
561,-555.7611399990956
562,-556.7938599990921
563,-557.8261399990884
564,-558.8718599990823
565,-559.8878399990804
566,-560.9208399990762
567,-561.9264599990754
568,-563.2247199990431
569,-564.2638999990384
570,-565.3408399990292
571,-566.3872599990248
572,-567.7442799989869
573,-568.7727599989842
574,-570.0547999989531
575,-569.0603199989523
576,-570.4504399989135
577,-571.4815399989102
578,-572.9778799988571
579,-574.0558199988486
580,-575.1590599988344
581,-576.1909399988308
582,-575.236599998826
583,-576.2400399988258
584,-577.2465199988249
585,-578.301519998819
586,-579.3121599988176
587,-578.3244799988161
588,-577.3491199988134
589,-576.7006799987768
590,-577.9475599987512
591,-576.9819599987464
592,-576.0384199987396
593,-577.099639998732
594,-576.120619998729
595,-577.1640599987242
596,-578.5890599986786
597,-579.7392999986645
598,-580.8000799986577
599,-581.8030199986573
600,-582.8041399986572
601,-583.8177199986561
602,-584.8268399986554
603,-585.8406599986539
604,-586.9520399986426
605,-587.9539799986425
606,-588.9720399986408
607,-590.0021799986386
608,-591.0212999986373
609,-592.0228599986373
610,-593.6200599985765
611,-594.622679998576
612,-595.6286399985753
613,-596.6364999985741
614,-597.6629999985718
615,-598.6670999985712
616,-599.6836799985693
617,-600.6960799985678
618,-601.725659998565
619,-602.7277599985647
620,-603.7304399985645
621,-604.7309199985644
622,-605.733799998564
623,-606.7353199985638
624,-607.7437799985629
625,-608.7499399985619
626,-609.7514999985618
627,-610.7523599985617
628,-611.778559998559
629,-612.7850999985586
630,-613.7879399985585
631,-614.791639998558
632,-615.816319998556
633,-616.8175599985558
634,-617.8204399985556
635,-618.8331399985542
636,-619.8635399985498
637,-620.8652199985496
638,-622.0574199985296
639,-623.0927799985262
640,-624.1306599985227
641,-623.5998399984747
642,-624.7572399984618
643,-625.77667999846
644,-626.8030399984574
645,-627.9024999984475
646,-628.926479998445
647,-630.2816999984085
648,-629.4372599983939
649,-631.0925799983213
650,-630.124899998317
651,-631.1519799983139
652,-632.230159998305
653,-633.3519399982918
654,-634.4296799982828
655,-635.4926399982753
656,-636.8247999982386
657,-637.8278799982384
658,-636.9663799982211
659,-635.9863399982187
660,-635.0011799982167
661,-634.0044199982162
662,-633.1124399982023
663,-632.2838799981816
664,-631.3929799981679
665,-632.4962599981559
666,-633.5834399981472
667,-634.6411599981407
668,-633.9952999981078
669,-635.0113599981064
670,-636.0219199981052
671,-637.0447199981024
672,-638.0963199980977
673,-639.0997799980976
674,-640.1299799980945
675,-641.1997399980862
676,-642.2229999980834
677,-643.2257399980831
678,-644.2446199980809
679,-645.9479799980074
680,-647.115699997991
681,-648.1433799979884
682,-649.1811799979841
683,-650.2271399979784
684,-651.29601999797
685,-650.3229199979671
686,-649.7997799979134
687,-650.8132999979123
688,-650.0348799978879
689,-649.2093199978706
690,-648.2509999978661
691,-649.3511599978569
692,-650.4294399978471
693,-651.6037999978262
694,-652.6671599978192
695,-653.9683599977869
696,-655.0049799977834
697,-656.1693999977664
698,-657.1816399977653
699,-656.2247199977618
700,-655.2869199977562
701,-654.326979997751
702,-656.0019999976797
703,-655.1653399976602
704,-654.3488399976401
705,-653.4070399976328
706,-652.4648399976257
707,-651.5255999976197
708,-652.5493999976173
709,-654.0162399975684
710,-653.2608399975395
711,-652.6162799974991
712,-651.6795199974918
713,-650.866599997473
714,-652.0297399974552
715,-653.0523199974527
716,-654.0712799974501
717,-655.0971599974471
718,-656.1014199974466
719,-657.1121399974452
720,-658.1122399974452
721,-659.1779599974384
722,-660.1787199974383
723,-661.1888799974372
724,-662.1956399974365
725,-663.240839997432
726,-662.4851399974093
727,-663.5734999974011
728,-664.5760799974009
729,-665.6382399973943
730,-666.6470799973936
731,-667.6987599973888
732,-668.707019997388
733,-669.7450199973841
734,-670.7507999973834
735,-671.8295999973748
736,-671.4414799973113
737,-672.4567799973099
738,-671.5564799972985
739,-672.5854399972957
740,-674.1380799972417
741,-675.3070599972273
742,-676.391939997219
743,-677.399519997218
744,-678.408299997217
745,-677.4843799972094
746,-676.9506799971621
747,-676.304519997123
748,-677.3283399971206
749,-678.3373599971192
750,-679.3503199971174
751,-680.353779997117
752,-681.353879997117
753,-682.354359997117
754,-683.3559199971166
755,-684.3563799971166
756,-685.3574799971166
757,-686.3598799971162
758,-687.3608199971161
759,-688.3629199971158
760,-689.3660399971154
761,-690.3661199971154
762,-691.3750599971142
763,-692.3812399971134
764,-693.3816399971133
765,-694.3821999971133
766,-695.3824799971133
767,-696.3834399971131
768,-697.3845999971129
769,-698.3878799971123
770,-699.3889399971122
771,-700.3942599971115
772,-701.3977199971112
773,-702.3979199971111
774,-703.3979199971111
775,-704.4012599971106
776,-705.4049399971102
777,-706.4049399971102
778,-707.4050399971102
779,-708.4086399971097
780,-709.4089399971097
781,-710.4092399971096
782,-711.4115999971093
783,-712.4143999971091
784,-713.4152799971089
785,-714.4153799971089
786,-715.4210799971081
787,-716.421839997108
788,-717.428359997107
789,-718.4331199971064
790,-719.435599997106
791,-720.4383999971058
792,-721.4393599971056
793,-722.4412399971054
794,-723.444999997105
795,-724.4455799971049
796,-725.4463999971049
797,-726.4475599971047
798,-727.4477599971046
799,-728.4477599971046
800,-729.452159997104
801,-730.4534999971038
802,-731.4536799971038
803,-732.4545399971037
804,-733.4607799971029
805,-734.4610599971029
806,-735.4634999971026
807,-736.4637799971026
808,-737.4649199971025
809,-738.4666799971023
810,-739.469539997102
811,-740.4704599971019
812,-741.4736999971014
813,-742.4751399971012
814,-743.4807199971003
815,-744.4812799971003
816,-745.4838399971
817,-746.4861399970996
818,-747.4868199970995
819,-748.4892599970992
820,-749.4932399970987
821,-750.4935999970987
822,-751.4973199970982
823,-752.5021399970976
824,-753.5051199970972
825,-754.5059399970971
826,-755.5128999970964
827,-756.5132799970963
828,-757.5150599970962
829,-758.5153399970961
830,-759.5171399970959
831,-760.5203799970955
832,-761.5204799970954
833,-762.5289799970942
834,-763.5332199970937
835,-764.5332199970937
836,-765.5381999970932
837,-766.5383999970932
838,-767.5409599970928
839,-768.5425599970927
840,-769.5488199970921
841,-770.5488999970921
842,-771.5530199970917
843,-772.5560399970914
844,-773.5564999970914
845,-774.5578199970912
846,-775.5640599970905
847,-776.5646399970904
848,-777.5657799970902
849,-778.5687799970899
850,-779.5690799970898
851,-780.5694799970897
852,-781.5710399970894
853,-782.573459997089
854,-783.573839997089
855,-784.580879997088
856,-785.5848199970876
857,-786.5952999970864
858,-787.5967199970862
859,-788.5970999970862
860,-789.6079799970848
861,-790.6140199970839
862,-791.6189599970835
863,-792.6422199970809
864,-793.6527199970801
865,-794.6658999970789
866,-795.6667399970788
867,-796.6721199970782
868,-797.6807999970772
869,-798.6917399970762
870,-799.6920999970762
871,-800.7048199970754
872,-801.7082999970753
873,-802.7210599970741
874,-803.7475999970717
875,-804.7528399970712
876,-805.7538399970712
877,-806.7577399970709
878,-807.7583199970708
879,-808.7609799970706
880,-809.7642799970705
881,-810.7760199970695
882,-811.7770199970695
883,-812.7774799970695
884,-813.7895599970676
885,-814.8045199970662
886,-815.806159997066
887,-816.8161399970649
888,-817.8212799970644
889,-818.823399997064
890,-819.823399997064
891,-820.8461399970616
892,-821.8464199970616
893,-822.8500599970611
894,-823.8538199970607
895,-824.8558199970604
896,-825.8727599970583
897,-826.8786399970578
898,-827.8892399970567
899,-828.8911999970566
900,-829.9119599970544
901,-830.9339599970523
902,-832.0918199970366
903,-833.1167399970346
904,-834.1167399970346
905,-835.1172799970346
906,-836.27691999702
907,-837.4583799970023
908,-838.461759997002
909,-839.4890599969995
910,-840.5141199969967
911,-841.6289799969859
912,-842.8094799969715
913,-844.2306799969338
914,-845.5700999969035
915,-846.6261999968983
916,-848.1927799968375
917,-849.3140199968232
918,-850.3275399968215
919,-851.4013399968139
920,-850.8961799967548
921,-850.0307999967382
922,-849.0964999967313
923,-850.1822999967208
924,-849.1941199967196
925,-850.2212799967165
926,-851.2821599967078
927,-852.3406599967
928,-851.3465799966993
929,-850.4189399966897
930,-849.7454799966547
931,-850.801499996649
932,-849.8719999966411
933,-849.040419996622
934,-848.4708199965771
935,-849.8112599965416
936,-850.8180599965408
937,-851.8206999965405
938,-852.8225999965402
939,-853.8385399965387
940,-854.8470999965375
941,-855.9239599965272
942,-856.9258599965269
943,-857.9288199965265
944,-858.9410599965252
945,-859.9531999965238
946,-860.9768799965216
947,-861.9939999965195
948,-863.0095999965174
949,-864.0658999965101
950,-865.306259996484
951,-866.6381599964519
952,-866.1024199964033
953,-865.3790599963754
954,-864.4258199963699
955,-865.4425599963683
956,-864.6875199963424
957,-864.0524999963051
958,-865.0594199963044
959,-866.1086399962982
960,-867.1107999962979
961,-868.1247399962964
962,-869.1617599962918
963,-870.2128199962855
964,-871.2394399962826
965,-872.4075999962635
966,-873.4544599962579
967,-874.5144999962519
968,-874.0395599961918
969,-873.0921999961864
970,-874.0981599961857
971,-875.1055599961848
972,-874.1567399961785
973,-873.2537799961677
974,-874.2939999961643
975,-875.2987399961637
976,-874.3490399961572
977,-875.3526999961568
978,-876.6296999961266
979,-877.6358999961258
980,-878.6461999961246
981,-879.6535799961237
982,-880.6576799961233
983,-881.6584599961232
984,-882.6643199961225
985,-883.667379996122
986,-884.7050799961175
987,-885.7166199961164
988,-886.7256399961157
989,-887.7371599961141
990,-888.7562199961123
991,-889.7682599961106
992,-890.7784199961095
993,-891.7793199961095
994,-892.7836999961091
995,-893.8205599961054
996,-894.8321199961044
997,-895.8362799961042
998,-896.8426599961035
999,-897.8461199961032
1000,-898.8495999961028
1001,-899.856159996102
1002,-900.8887199960982
1003,-902.0714599960806
