Episode,Cumulative
406,-407.38911999886744
407,-408.55513999884744
408,-410.045259998779
409,-411.05827999877715
410,-412.11787999876896
411,-413.17855999875985
412,-412.6642999986949
413,-411.6923199986909
414,-410.76959999868035
415,-409.808399998675
416,-408.84811999867003
417,-409.99597999865097
418,-411.0123599986486
419,-412.0221399986471
420,-413.0312999986463
421,-414.0351199986456
422,-415.0392399986452
423,-416.07049999864165
424,-417.09681999863847
425,-418.1218399986352
426,-419.1440599986322
427,-420.16037999863033
428,-421.20557999862416
429,-422.2180599986224
430,-423.2230999986216
431,-424.23293999862
432,-425.23303999862
433,-424.26241999861475
434,-423.3790799985993
435,-424.43515999859335
436,-425.4671199985888
437,-426.72081999855567
438,-425.78389999854835
439,-427.2881999984825
440,-428.2985799984812
441,-429.30923999848005
442,-430.3156799984793
443,-431.3215599984784
444,-432.33871999847634
445,-433.34187999847586
446,-434.34803999847503
447,-435.35537999847406
448,-436.4571999984595
449,-437.48261999845573
450,-438.4848399984554
451,-439.4915799984546
452,-440.5008599984536
453,-441.51401999845183
454,-442.7526999984202
455,-443.7567599984199
456,-444.80823999841306
457,-445.8784599984044
458,-446.98995999839036
459,-448.07607999838035
460,-449.1110999983762
461,-450.3995399983373
462,-451.53719999831975
463,-452.66325999830235
464,-453.7005799982968
465,-454.7760199982855
466,-455.7980999982821
467,-454.9041599982677
468,-456.38405999820526
469,-456.0232599981264
470,-455.05535999812264
471,-454.26105999809647
472,-455.31767999808886
473,-456.40135999807717
474,-457.84639999801794
475,-457.1234999979786
476,-456.33093999795443
477,-455.34473999795364
478,-454.56861999792824
479,-453.5949199979252
480,-454.6344199979209
481,-453.74005999790825
482,-452.78627999790325
483,-454.45217999781994
484,-455.48321999781615
485,-454.61287999779825
486,-453.6448999977952
487,-454.7127399977862
488,-453.78741999777634
489,-454.80527999777416
490,-454.2145799977235
491,-455.6020999976726
492,-456.69141999766
493,-457.8271599976391
494,-458.84209999763664
495,-459.86721999763256
496,-458.87475999763154
497,-457.8822999976305
498,-458.94539999762145
499,-459.9808799976167
500,-461.01415999761167
501,-462.0229799976105
502,-463.55543999754104
503,-463.0209399974795
504,-462.1622199974585
505,-461.1785799974559
506,-460.38037999742517
507,-461.64379999738753
508,-462.69375999738
509,-463.7275999973748
510,-464.7701999973689
511,-465.8570799973576
512,-465.2125799973096
513,-464.4490399972776
514,-463.4568199972766
515,-462.79575999722783
516,-464.54027999712866
517,-465.5412199971285
518,-464.54283999712834
519,-465.584059997123
520,-466.59219999712184
521,-465.65365999711304
522,-464.6544999971129
523,-465.72481999710385
524,-466.72807999710335
525,-467.7609399970982
526,-469.1066599970518
527,-470.3000399970265
528,-471.32489999702375
529,-472.42723999701
530,-471.66183999697853
531,-470.78653999696076
532,-472.12631999691257
533,-473.3304599968833
534,-472.38229999687593
535,-471.53691999685486
536,-470.93201999680537
537,-470.1044399967829
538,-471.3626999967529
539,-470.4684799967408
540,-470.3153199966353
541,-469.3257799966338
542,-468.526679996608
543,-467.535619996607
544,-468.72095999658467
545,-467.88235999656166
546,-467.0526999965345
547,-466.208719996515
548,-465.3530799964985
549,-464.5964199964668
550,-465.72507999645035
551,-464.8321799964358
552,-464.20553999638713
553,-463.38847999636664
554,-462.9189799962986
555,-462.21123999625655
556,-463.2814999962464
557,-463.0143399961468
558,-462.1047999961348
559,-461.23609999611693
560,-462.3799599960994
561,-463.38593999609884
562,-462.4449999960923
563,-461.6381599960659
564,-460.83689999604155
565,-459.94683999602637
566,-459.14111999599805
567,-460.2635799959831
568,-459.3939599959672
569,-458.4942199959527
570,-457.54515999594634
571,-458.78139999591446
572,-459.8871799959016
573,-458.9380799958936
574,-459.94901999589206
575,-459.17523999586365
576,-458.6296599958007
577,-459.660479995796
578,-459.0509799957388
579,-460.41779999569025
580,-461.48755999568175
581,-461.0196599956113
582,-460.1029599956011
583,-459.1880999955897
584,-460.23975999558263
585,-459.41403999555814
586,-459.0227999954775
587,-458.1129399954669
588,-457.170319995459
589,-458.2830799954425
590,-459.4443199954204
591,-458.4519599954194
592,-457.60453999539914
593,-456.703199995387
594,-455.90829999536084
595,-457.2900999953112
596,-456.33525999530497
597,-457.4016999952959
598,-457.09309999519917
599,-456.69665999511506
600,-455.8308399950962
601,-456.8504599950931
602,-455.8713199950898
603,-454.9661799950766
604,-454.1626999950517
605,-453.6924999949839
606,-454.72483999497905
607,-455.78173999497074
608,-456.8083799949669
609,-457.80931999496676
610,-458.83567999496324
611,-459.8436599949622
612,-460.8523999949605
613,-461.8940399949541
614,-462.9641199949438
615,-462.03247999493334
616,-461.07315999492647
617,-460.10831999492075
618,-459.3342999948916
619,-458.5470799948646
620,-460.00933999479975
621,-459.01779999479874
622,-460.0280799947979
623,-461.1612399947783
624,-462.67825999471
625,-463.76601999469983
626,-465.3313399946252
627,-464.45393999461106
628,-466.2206199945141
629,-465.4243799944867
630,-464.51295999447376
631,-463.5317399944708
632,-462.5621599944662
633,-461.5741199944643
634,-460.6920399944472
635,-459.78317999443476
636,-458.8548199944256
637,-458.15935999438426
