Episode,Cumulative
199,-199.33960000001017
200,-200.34160000001023
201,-201.34190000001024
202,-202.34450000001033
203,-203.35150000001056
204,-204.3591000000108
205,-205.36300000001094
206,-206.36840000001112
207,-207.37000000001117
208,-208.37330000001128
209,-209.3739000000113
210,-210.3742000000113
211,-211.3799000000115
212,-212.38120000001155
213,-213.38390000001164
214,-214.38510000001168
215,-215.38540000001169
216,-216.39320000001194
217,-217.39930000001215
218,-218.41220000001258
219,-219.41390000001263
220,-220.42140000001288
221,-221.4283000000131
222,-222.43300000001327
223,-223.43860000001345
224,-224.4434000000136
225,-225.4487000000138
226,-226.455300000014
227,-227.45910000001413
228,-228.4638000000143
229,-229.46460000001431
230,-230.4671000000144
231,-231.4766000000147
232,-232.48380000001495
233,-233.49680000001538
234,-234.5032000000156
235,-235.50780000001575
236,-236.51180000001588
237,-237.51340000001593
238,-238.53170000001654
239,-239.53190000001655
240,-240.53470000001664
241,-241.54910000001712
242,-242.55230000001723
243,-243.55850000001743
244,-244.56900000001778
245,-245.57720000001805
246,-246.58090000001818
247,-247.5880000000184
248,-248.61650000001936
249,-249.61880000001943
250,-250.62830000001975
251,-251.6386000000201
252,-252.64120000002018
253,-253.67560000002132
254,-254.68290000002156
255,-255.78280000002488
256,-256.82380000002627
257,-257.84180000002175
258,-258.86810000001515
259,-259.89310000000887
260,-260.89760000000774
261,-261.924400000001
262,-262.9621999999915
263,-264.00149999998166
264,-265.0858999999605
265,-266.0936999999585
266,-267.1093999999546
267,-268.15849999994225
268,-269.17089999993914
269,-270.32699999989995
270,-271.330799999899
271,-272.3379999998972
272,-273.358599999892
273,-274.37279999988846
274,-275.39749999988226
275,-276.426499999875
276,-277.5047999998553
277,-278.5056999998551
278,-279.5103999998539
279,-280.6944999998077
280,-281.8119999997782
281,-282.8163999997771
282,-283.8199999997762
283,-284.9227999997504
284,-285.99549999973215
285,-287.0087999997288
286,-288.0959999997069
287,-289.10179999970546
288,-290.1187999997012
289,-291.29139999965787
290,-292.4032999996298
291,-293.533799999597
292,-294.832599999522
293,-295.88539999950876
294,-296.98309999948424
295,-298.07909999946014
296,-299.1211999994496
297,-300.20379999942884
298,-301.2177999994253
299,-302.50139999935413
300,-303.5990999993296
301,-304.7786999992845
302,-305.8242999992731
303,-304.95589999924005
304,-306.135399999195
305,-305.1918999991808
306,-304.20319999917797
307,-305.21439999917516
308,-306.29449999915505
309,-305.3281999991466
310,-306.39639999912947
311,-307.4411999991182
312,-306.5136999991
313,-307.55029999909084
314,-309.0958999989539
315,-310.1005999989527
316,-311.1216999989474
317,-312.1424999989422
318,-313.1715999989349
319,-314.2248999989215
320,-315.2408999989175
321,-316.2464999989161
322,-317.28959999890526
323,-316.29039999890506
324,-317.30679999890094
325,-318.37799999888307
326,-319.5199999988474
327,-318.5436999988415
328,-317.5862999988308
329,-316.5954999988285
330,-317.94889999873976
331,-317.1893999986794
332,-318.34059999864144
333,-319.35489999863785
334,-320.38199999863104
335,-321.4506999986138
336,-322.67909999855647
337,-321.7091999985489
338,-322.7182999985466
339,-323.75879999853646
340,-322.78389999853016
341,-323.8267999985194
342,-324.97229999848287
343,-326.21099999842295
344,-327.43599999836647
345,-328.5259999983439
346,-327.5298999983429
347,-326.5986999983256
348,-325.63799999831576
349,-324.70609999829867
350,-325.7111999982974
351,-324.7737999982817
352,-325.8577999982606
353,-324.9362999982409
354,-323.9484999982378
355,-323.00249999822427
356,-324.1652999981834
357,-325.16909999818245
358,-326.18229999817913
359,-327.2098999981722
360,-328.22249999816904
361,-327.3265999981429
362,-328.34799999813754
363,-329.38419999812845
364,-330.44309999811367
365,-331.45789999810995
366,-332.49819999809984
367,-333.5003999980993
368,-334.50289999809866
369,-335.54879999808713
370,-336.55149999808646
371,-338.08769999795186
372,-339.1405999979386
373,-338.15979999793376
374,-337.2288999979164
375,-338.29409999790005
376,-339.393899997875
377,-340.9586999977332
378,-340.0141999977193
379,-339.01789999771836
380,-338.14659999768605
381,-337.34419999763645
382,-338.48159999760196
383,-337.59629999757317
384,-336.67289999755394
385,-335.9107999974942
386,-336.91709999749264
387,-335.93099999748915
388,-334.983299997476
389,-336.26129999740624
390,-337.26649999740494
391,-338.4231999973656
392,-337.45679999735717
393,-336.56409999733023
394,-335.576899997327
395,-334.6395999973113
396,-333.6903999972985
397,-332.8445999972598
398,-333.8812999972506
399,-334.8861999972494
400,-335.9381999972363
401,-337.2079999971686
402,-336.3769999971262
403,-335.42769999711345
404,-336.6601999970551
405,-337.66789999705315
406,-338.6681999970531
407,-339.67909999705034
408,-340.6792999970503
409,-341.68709999704834
410,-342.6931999970468
411,-343.696499997046
412,-344.700399997045
413,-345.7058999970436
414,-346.7119999970421
415,-347.71649999704096
416,-348.7183999970405
417,-349.73089999703734
418,-350.7500999970325
419,-351.75959999703014
420,-352.8787999970002
421,-353.88829999699783
422,-354.90099999699464
423,-355.9436999969839
424,-356.95479999698114
425,-357.97229999697674
426,-358.98659999697315
427,-359.991299996972
428,-360.9936999969714
429,-361.9958999969708
430,-362.9982999969702
431,-364.01009999696726
432,-365.02919999696246
433,-364.04719999695794
434,-365.05029999695716
435,-366.226299996913
436,-367.2445999969084
437,-366.34239999688384
438,-367.5025999968436
439,-368.6568999968049
440,-369.8034999967681
441,-368.95459999673017
442,-368.10689999669194
443,-369.12389999668767
444,-370.2548999966548
445,-369.3320999966354
446,-370.4584999966037
447,-371.7827999965223
448,-371.08759999644576
449,-370.1484999964305
450,-369.16609999642606
451,-370.28279999639676
452,-369.3960999963683
453,-368.4414999963569
454,-367.4562999963532
455,-366.640299996307
456,-365.74369999628107
457,-366.77929999627213
458,-367.8067999962652
459,-368.8306999962592
460,-367.9099999962393
461,-368.92429999623573
462,-368.0513999962038
463,-369.1434999961807
464,-368.18509999617027
465,-367.5200999960862
466,-368.55649999607704
467,-367.69419999604247
468,-366.71859999603635
469,-365.8641999959998
470,-367.0143999959621
471,-368.0644999959495
472,-367.16909999592326
473,-368.72399999578397
474,-367.77949999577004
475,-366.8365999957557
476,-367.8420999957543
477,-366.85349999575146
478,-368.1843999956684
479,-367.19579999566554
480,-366.2541999956509
481,-367.2592999956496
482,-366.3509999956266
483,-365.4492999956019
484,-364.5493999955768
485,-363.57019999557156
486,-362.9704999954711
487,-362.2543999953998
488,-363.2691999953961
489,-364.2898999953909
490,-363.42839999535613
491,-362.5815999953177
492,-363.92389999523175
493,-363.1487999951753
494,-362.20029999516237
495,-361.22659999515577
496,-360.2579999951479
497,-359.6099999950595
498,-360.6386999950523
499,-361.64819999504994
500,-362.651999995049
501,-363.66439999504587
502,-364.67119999504416
503,-365.67129999504414
504,-366.6773999950426
505,-365.6840999950409
506,-366.68759999504005
507,-367.6888999950397
508,-368.69759999503754
509,-369.7043999950358
510,-368.7065999950353
511,-369.70989999503445
512,-370.71029999503435
513,-371.7128999950337
514,-372.7637999950209
515,-373.76599999502037
516,-374.7738999950184
517,-375.7826999950162
518,-376.783499995016
519,-377.7868999950151
520,-378.79199999501384
521,-379.79439999501324
522,-380.79469999501316
523,-381.8131999950085
524,-382.8171999950075
525,-383.81989999500684
526,-384.8219999950063
527,-385.8292999950045
528,-386.8359999950028
529,-385.9513999949738
530,-386.9999999949616
531,-388.0071999949598
532,-389.1003999949364
533,-390.13129999492867
534,-391.1601999949214
535,-392.2183999949068
536,-393.3144999948827
537,-392.70859999478375
538,-393.7382999947763
539,-395.06959999469314
540,-394.5952999945612
541,-395.84079999449955
542,-396.87469999449104
543,-396.06389999444355
544,-395.101999994434
545,-396.1145999944308
546,-397.1564999944203
547,-396.2288999944021
548,-395.2517999943964
549,-394.3788999943645
550,-393.48579999433764
551,-392.615899994305
552,-391.6447999942977
553,-391.14379999417247
554,-390.205499994157
555,-391.3272999941264
556,-392.360799994118
557,-393.39809999410863
558,-394.5089999940808
559,-393.52519999407673
560,-394.7731999940145
561,-393.98359999396166
562,-395.1913999939095
563,-394.23539999389845
564,-393.2420999938968
565,-392.4888999938348
566,-391.5108999938293
567,-390.57839999381235
568,-389.7833999937609
569,-388.9916999937086
570,-388.03019999369894
571,-389.10909999367914
572,-390.17239999366325
573,-389.5513999935681
574,-388.60029999355584
575,-387.78029999351065
576,-386.9119999934776
577,-385.91699999347634
578,-385.2225999933996
579,-384.4265999933484
580,-383.5975999933055
581,-384.6134999933015
582,-383.67189999328684
583,-382.7137999932763
584,-381.9138999932261
585,-380.93819999322
