Episode,Cumulative
199,-199.2268000000068
200,-200.2272000000068
201,-201.22900000000686
202,-202.22950000000688
203,-203.2297000000069
204,-204.2297000000069
205,-205.23130000000694
206,-206.23430000000704
207,-207.23470000000705
208,-208.23470000000705
209,-209.23480000000706
210,-210.23520000000707
211,-211.23660000000712
212,-212.23820000000717
213,-213.23820000000717
214,-214.23860000000718
215,-215.23860000000718
216,-216.23960000000721
217,-217.24020000000723
218,-218.2421000000073
219,-219.24700000000746
220,-220.24990000000756
221,-221.2516000000076
222,-222.25180000000762
223,-223.25820000000783
224,-224.25960000000788
225,-225.26470000000805
226,-226.2662000000081
227,-227.2663000000081
228,-228.26810000000816
229,-229.26820000000816
230,-230.26840000000817
231,-231.2691000000082
232,-232.27010000000823
233,-233.27150000000827
234,-234.27290000000832
235,-235.27320000000833
236,-236.27590000000842
237,-237.27630000000843
238,-238.27950000000854
239,-239.27970000000855
240,-240.28080000000858
241,-241.2815000000086
242,-242.2816000000086
243,-243.2816000000086
244,-244.28250000000864
245,-245.28390000000869
246,-246.28500000000872
247,-247.2876000000088
248,-248.28800000000882
249,-249.28840000000883
250,-250.2904000000089
251,-251.29170000000894
252,-252.29190000000895
253,-253.29280000000898
254,-254.29490000000905
255,-255.29990000000922
256,-256.3020000000093
257,-257.3023000000092
258,-258.3035000000089
259,-259.3043000000087
260,-260.3048000000086
261,-261.30740000000793
262,-262.30820000000773
263,-263.3088000000076
264,-264.3115000000069
265,-265.3134000000064
266,-266.3160000000058
267,-267.3164000000057
268,-268.31880000000507
269,-269.32120000000447
270,-270.32170000000434
271,-271.3235000000039
272,-272.32480000000356
273,-273.32720000000296
274,-274.3290000000025
275,-275.3298000000023
276,-276.33010000000223
277,-277.33010000000223
278,-278.3331000000015
279,-279.3331000000015
280,-280.33320000000145
281,-281.3335000000014
282,-282.3347000000011
283,-283.3406999999996
284,-284.34319999999894
285,-285.3432999999989
286,-286.3440999999987
287,-287.34669999999807
288,-288.34749999999786
289,-289.34749999999786
290,-290.3504999999971
291,-291.3552999999959
292,-292.3552999999959
293,-293.35549999999586
294,-294.3556999999958
295,-295.35829999999515
296,-296.358899999995
297,-297.3609999999945
298,-298.36429999999365
299,-299.3644999999936
300,-300.3651999999934
301,-301.37029999999214
302,-302.3731999999914
303,-303.3735999999913
304,-304.3752999999909
305,-305.3759999999907
306,-306.3763999999906
307,-307.3775999999903
308,-308.3776999999903
309,-309.3838999999887
310,-310.3923999999866
311,-311.39369999998627
312,-312.398799999985
313,-313.402699999984
314,-314.4074999999828
315,-315.42119999997936
316,-316.42359999997876
317,-317.4324999999765
318,-318.4326999999765
319,-319.4348999999759
320,-320.43719999997535
321,-321.44469999997347
322,-322.44959999997224
323,-323.45429999997106
324,-324.45479999997093
325,-325.4617999999692
326,-326.46189999996915
327,-327.4643999999685
328,-328.46949999996724
329,-329.4724999999665
330,-330.4732999999663
331,-331.474499999966
332,-332.47939999996476
333,-333.47939999996476
334,-334.48029999996453
335,-335.482399999964
336,-336.4844999999635
337,-337.4882999999625
338,-338.48899999996235
339,-339.48899999996235
340,-340.49259999996144
341,-341.49369999996117
342,-342.4987999999599
343,-343.5077999999576
344,-344.50929999995725
345,-345.5129999999563
346,-346.51609999995554
347,-347.5174999999552
348,-348.522299999954
349,-349.522299999954
350,-350.52319999995376
351,-351.5266999999529
352,-352.5304999999519
353,-353.5346999999509
354,-354.5349999999508
355,-355.53869999994987
356,-356.54069999994937
357,-357.5432999999487
358,-358.5453999999482
359,-359.55279999994633
360,-360.5548999999458
361,-361.5575999999451
362,-362.5607999999443
363,-363.56389999994354
364,-364.5656999999431
365,-365.56629999994294
366,-366.56749999994264
367,-367.5687999999423
368,-368.56979999994206
369,-369.57149999994164
370,-370.5720999999415
371,-371.57309999994123
372,-372.5735999999411
373,-373.5751999999407
374,-374.5752999999407
375,-375.5812999999392
376,-376.58299999993875
377,-377.5852999999382
378,-378.59099999993674
379,-379.605799999933
380,-380.6087999999323
381,-381.62409999992843
382,-382.6254999999281
383,-383.6312999999266
384,-384.63399999992595
385,-385.6352999999256
386,-386.64149999992406
387,-387.64239999992384
388,-388.64719999992263
389,-389.6571999999201
390,-390.66029999991935
391,-391.66859999991726
392,-392.67669999991523
393,-393.6767999999152
394,-394.6824999999138
395,-395.7071999999076
396,-396.7081999999073
397,-397.71199999990637
398,-398.71439999990577
399,-399.7316999999014
400,-400.73439999990075
401,-401.73719999990004
402,-402.73719999990004
403,-403.74269999989866
404,-404.7485999998972
405,-405.75429999989575
406,-406.76419999989326
407,-407.7708999998916
408,-408.7754999998904
409,-409.78449999988817
410,-410.7899999998868
411,-411.8037999998833
412,-412.8058999998828
413,-413.8109999998815
414,-414.8197999998793
415,-415.8306999998766
416,-416.85619999987017
417,-417.8764999998651
418,-418.8803999998641
419,-419.90369999985825
420,-420.9098999998567
421,-421.95189999984615
422,-422.95309999984585
423,-423.96669999984243
424,-424.992299999836
425,-426.0011999998338
426,-427.01199999983106
427,-428.04629999982245
428,-429.0834999998131
429,-430.14239999979833
430,-431.14509999979765
431,-432.16859999979175
432,-433.1720999997909
433,-434.19089999978615
434,-435.19099999978613
435,-436.2165999997797
436,-437.2495999997714
437,-438.2882999997617
438,-439.3153999997549
439,-440.3206999997536
440,-441.3684999997416
441,-442.4022999997331
442,-443.4097999997312
443,-444.4292999997263
444,-445.44739999972177
445,-446.45499999971986
446,-447.48329999971276
447,-448.52479999970234
448,-449.57339999969014
449,-450.6041999996824
450,-451.6126999996803
451,-452.6229999996777
452,-453.7106999996557
453,-454.7694999996409
454,-455.84219999962266
455,-457.059899999568
456,-458.0666999995663
457,-459.13589999954894
458,-460.1711999995401
459,-461.3399999994977
460,-462.4267999994759
461,-463.4599999994676
462,-464.525999999451
463,-465.55649999944336
464,-466.66649999941575
465,-467.85659999936803
466,-468.9088999993549
467,-470.3359999992477
468,-469.5677999991895
469,-470.5760999991874
470,-469.8550999991174
471,-468.8904999991085
472,-467.97989999908606
473,-467.0705999990633
474,-466.08069999906076
475,-465.23769999902134
476,-466.3151999990019
477,-467.46119999896524
478,-468.4677999989636
479,-469.4721999989625
480,-470.47279999896233
481,-471.4792999989607
482,-472.4831999989597
483,-473.4836999989596
484,-474.4851999989592
485,-475.49419999895696
486,-476.4967999989563
487,-477.4994999989556
488,-478.5022999989549
489,-479.50499999895425
490,-480.51779999895103
491,-481.52369999894955
492,-482.5373999989461
493,-483.5526999989423
494,-484.5528999989422
495,-485.5561999989414
496,-486.55879999894074
497,-487.56149999894006
498,-488.57149999893755
499,-489.57159999893753
500,-490.5733999989371
501,-491.5919999989324
502,-492.60099999893015
503,-493.60299999892965
504,-494.61099999892764
505,-495.6118999989274
506,-496.6154999989265
507,-497.61899999892563
508,-498.62009999892535
509,-499.6231999989246
510,-500.6358999989214
511,-501.64159999891996
512,-502.6442999989193
513,-503.6445999989192
514,-504.64719999891855
515,-505.65799999891584
516,-506.6713999989125
517,-507.7656999988888
518,-508.7962999988811
519,-509.82969999887274
520,-510.8509999988674
521,-512.1357999987958
522,-513.3948999987308
523,-514.417999998725
524,-515.4294999987221
525,-516.529599998697
526,-517.9115999986011
527,-518.9179999985995
528,-519.9401999985939
529,-520.967899998587
530,-522.0072999985771
531,-523.015499998575
532,-524.0184999985743
533,-525.0439999985679
534,-526.1610999985385
535,-527.2378999985192
536,-528.2633999985128
537,-529.4390999984687
538,-530.748499998391
539,-529.7504999983905
540,-530.7575999983887
541,-531.7593999983883
542,-532.760599998388
543,-533.764699998387
544,-534.7671999983863
545,-535.7760999983841
546,-536.7930999983798
547,-537.7941999983796
548,-538.800499998378
549,-539.8062999983765
550,-540.840399998368
551,-541.8422999983675
552,-542.8497999983656
553,-543.8509999983653
554,-544.8751999983592
555,-545.8843999983569
556,-546.8848999983568
557,-547.8924999983549
558,-548.9046999983518
559,-549.9126999983498
560,-550.9284999983458
561,-551.9424999983423
562,-553.0248999983216
563,-554.0983999983032
564,-555.1053999983014
565,-556.1339999982943
566,-557.2367999982685
567,-558.2732999982593
568,-559.712699998149
569,-558.8409999981168
570,-559.8609999981118
571,-560.8814999981066
572,-562.1523999980386
573,-563.1555999980378
574,-564.1655999980353
575,-565.1655999980353
576,-566.174699998033
577,-567.178599998032
578,-568.1809999980314
579,-569.182899998031
580,-570.2512999980138
581,-571.2524999980135
582,-572.2637999980107
583,-573.2733999980082
584,-574.2778999980071
585,-575.2977999980021
586,-576.3104999979989
587,-577.3248999979953
588,-578.3366999979924
589,-579.3375999979921
590,-580.3376999979921
591,-581.7587999978864
592,-582.7622999978855
593,-583.7756999978822
594,-584.8345999978674
595,-585.8571999978617
596,-586.9093999978486
597,-587.9443999978398
598,-589.2269999977689
599,-590.6789999976554
600,-591.6849999976539
601,-592.7967999976258
602,-593.839899997615
603,-594.856099997611
604,-595.9185999975953
605,-597.0280999975678
606,-598.170599997532
607,-599.1723999975316
608,-600.4085999974723
609,-601.4372999974651
610,-600.5838999974283
611,-599.5900999974267
612,-598.7040999973981
613,-597.7500999973865
614,-598.8188999973693
615,-599.8336999973656
616,-600.8473999973621
617,-601.8483999973619
618,-602.8754999973551
619,-603.8925999973508
620,-604.8999999973489
621,-605.9280999973419
622,-606.9556999973349
623,-607.983099997328
624,-609.006999997322
625,-608.0485999973116
626,-609.130899997291
627,-610.6478999971612
628,-611.6983999971485
629,-612.7216999971427
630,-613.7964999971239
631,-614.7994999971231
632,-615.9129999970946
633,-616.9321999970898
634,-616.0751999970539
635,-617.1392999970378
636,-616.612699996919
637,-617.8447999968607
638,-618.8455999968605
639,-619.8458999968605
640,-620.8462999968604
641,-621.8463999968603
642,-622.8490999968596
643,-623.8507999968592
644,-624.8538999968584
645,-625.8546999968582
646,-626.8598999968569
647,-627.8623999968563
648,-628.8628999968562
649,-629.8654999968555
650,-630.8662999968553
651,-631.8693999968546
652,-632.8704999968543
653,-633.8704999968543
654,-634.8720999968539
655,-635.8749999968531
656,-636.8759999968529
657,-637.8765999968527
658,-638.8789999968521
659,-639.8810999968516
660,-640.8810999968516
661,-641.8889999968496
662,-642.8921999968488
663,-643.8929999968486
664,-644.8966999968477
665,-645.8979999968474
666,-646.9013999968465
667,-647.9025999968462
668,-648.9056999968454
669,-649.9081999968448
670,-650.911499996844
671,-651.9133999968435
672,-652.9144999968432
673,-653.9160999968428
674,-654.9179999968424
675,-655.9180999968423
676,-656.92759999684
677,-657.935199996838
678,-658.9367999968376
679,-659.9389999968371
680,-660.9407999968366
681,-661.9523999968337
682,-662.9542999968332
683,-663.9561999968328
684,-664.9605999968317
685,-665.9623999968312
686,-666.9635999968309
687,-667.9645999968307
688,-668.9668999968301
689,-669.9675999968299
690,-670.9695999968294
691,-671.9717999968288
692,-672.9720999968288
693,-673.9747999968281
694,-674.975399996828
695,-675.9765999968276
696,-676.9781999968272
697,-677.9843999968257
698,-678.9846999968256
699,-679.9877999968248
700,-680.990899996824
701,-681.9938999968233
702,-682.9938999968233
703,-683.995199996823
704,-684.9982999968222
705,-685.9986999968221
706,-686.9998999968218
707,-688.0016999968213
708,-689.0026999968211
709,-690.0058999968203
710,-691.0077999968198
711,-692.0085999968196
712,-693.0103999968192
713,-694.0184999968171
714,-695.0213999968164
715,-696.0243999968156
716,-697.0244999968156
717,-698.0258999968153
718,-699.0272999968149
719,-700.0292999968144
720,-701.0355999968128
721,-702.0527999968085
722,-703.0883999967996
723,-704.0914999967988
724,-705.0920999967987
725,-706.0926999967985
726,-707.1009999967964
727,-708.1030999967959
728,-709.1179999967922
729,-710.1203999967915
730,-711.1213999967913
731,-712.1418999967862
732,-713.1651999967803
733,-714.170499996779
734,-715.1706999967789
735,-716.1939999967731
736,-717.3077999967445
737,-718.4623999967057
738,-719.5627999966805
739,-720.5921999966731
740,-721.6290999966639
741,-723.0663999965541
742,-724.1110999965429
743,-723.1922999965225
744,-724.3866999964737
745,-725.4188999964656
746,-724.5553999964313
747,-723.8742999963513
748,-724.8745999963512
749,-724.026999996313
750,-725.2860999962479
751,-726.2928999962462
752,-725.4350999962105
753,-724.5746999961755
754,-723.584599996173
755,-722.6181999961645
756,-721.704099996143
757,-720.9323999960857
758,-719.9847999960725
759,-719.086399996047
760,-720.0881999960466
761,-721.3193999959885
762,-722.3217999959879
763,-723.3258999959869
764,-724.329499995986
765,-725.3306999959857
766,-726.361299995978
767,-727.373099995975
768,-728.3884999959712
769,-729.4036999959674
770,-730.4083999959662
771,-731.409099995966
772,-732.4152999959645
773,-733.4184999959637
774,-734.420899995963
775,-735.4226999959626
776,-736.4237999959623
777,-737.4377999959588
778,-738.4403999959582
779,-739.464999995952
780,-740.4821999959477
781,-741.4908999959455
782,-742.4920999959452
783,-743.4974999959438
784,-744.7426999958823
785,-745.7905999958703
786,-747.1577999957781
787,-748.2185999957628
788,-749.4284999957101
789,-750.4411999957069
790,-751.4803999956971
791,-750.7320999956339
792,-749.847099995605
793,-750.9859999955702
794,-750.002599995566
795,-749.0029999955659
796,-750.0400999955566
797,-751.1104999955389
798,-752.3312999954835
799,-753.6896999953935
800,-754.7589999953761
801,-753.7878999953689
802,-752.8248999953596
803,-753.8526999953526
804,-752.9394999953308
805,-751.9551999953269
806,-752.9636999953248
807,-752.2491999952531
808,-753.3276999952334
809,-754.3841999952192
810,-753.5729999951718
811,-752.8293999951075
812,-753.8618999950993
813,-754.8893999950924
814,-755.8916999950918
815,-756.9044999950886
816,-757.910699995087
817,-758.9355999950808
818,-757.9511999950769
819,-758.9638999950737
820,-758.4324999949561
821,-759.49649999494
822,-758.5575999949247
823,-757.7927999948656
824,-758.8027999948631
825,-759.8885999948416
826,-760.9434999948278
827,-760.1530999947752
828,-759.1699999947709
829,-758.2554999947495
830,-757.3075999947364
831,-758.3521999947252
832,-759.8535999945993
833,-760.8594999945979
834,-761.9399999945776
835,-762.9604999945725
836,-763.9637999945717
837,-762.9894999945652
838,-764.0470999945508
839,-765.0717999945446
840,-766.0960999945385
841,-767.1147999945338
842,-768.1314999945296
843,-769.1710999945196
844,-770.1798999945174
845,-771.1983999945128
846,-772.2038999945114
847,-773.2069999945106
848,-774.2167999945082
849,-775.2242999945063
850,-776.2244999945062
851,-777.2307999945047
852,-778.2314999945045
853,-777.3365999944781
854,-778.8380999943522
855,-778.0038999943106
856,-779.2320999942533
857,-780.5224999941804
858,-781.5803999941659
859,-780.5972999941616
860,-779.7844999941146
861,-781.2920999939872
862,-782.3107999939825
863,-781.4620999939445
864,-780.6169999939057
865,-779.6246999939037
866,-778.6338999939014
867,-777.6377999939004
868,-776.6394999939
869,-775.6561999938958
870,-774.6621999938943
871,-773.7443999938737
872,-774.8529999938464
873,-776.0575999937951
874,-775.3144999937306
875,-774.4370999936998
876,-775.5243999936779
877,-774.9810999935632
878,-774.1842999935122
879,-775.2871999934864
880,-774.7237999933768
881,-773.7248999933765
882,-772.8953999933337
883,-774.0108999933047
884,-773.0202999933024
885,-774.0687999932902
886,-773.06949999329
887,-774.0949999932836
888,-775.1488999932701
889,-774.1706999932646
890,-773.1808999932621
891,-772.2814999932368
892,-773.5719999931639
893,-772.7157999931278
894,-771.8319999930986
