Episode,Cumulative
195,-195.17986000000025
196,-196.18278000000026
197,-197.18322000000026
198,-198.18340000000026
199,-199.18420000000026
200,-200.18666000000027
201,-201.1900200000003
202,-202.19142000000028
203,-203.19178000000028
204,-204.19178000000028
205,-205.19216000000029
206,-206.1963600000003
207,-207.1971600000003
208,-208.1976000000003
209,-209.1977800000003
210,-210.1978600000003
211,-211.19862000000032
212,-212.20298000000034
213,-213.20444000000032
214,-214.20444000000032
215,-215.20516000000032
216,-216.20542000000032
217,-217.20852000000033
218,-218.20914000000033
219,-219.20914000000033
220,-220.20970000000034
221,-221.20996000000034
222,-222.20996000000034
223,-223.21066000000033
224,-224.21092000000033
225,-225.21122000000034
226,-226.21132000000034
227,-227.21132000000034
228,-228.21132000000034
229,-229.21202000000034
230,-230.21382000000034
231,-231.21418000000034
232,-232.21542000000034
233,-233.21542000000034
234,-234.21560000000034
235,-235.21698000000035
236,-236.21850000000038
237,-237.22014000000038
238,-238.2203400000004
239,-239.2204400000004
240,-240.2204400000004
241,-241.2206400000004
242,-242.2207200000004
243,-243.2209800000004
244,-244.2212600000004
245,-245.2220600000004
246,-246.2222600000004
247,-247.22376000000042
248,-248.22394000000043
249,-249.22476000000043
250,-250.22504000000043
251,-251.22614000000044
252,-252.22614000000044
253,-253.22614000000044
254,-254.22796000000045
255,-255.22914000000046
256,-256.22934000000043
257,-257.22934000000043
258,-258.2297200000004
259,-259.23168000000044
260,-260.2321800000003
261,-261.23366000000016
262,-262.2340400000001
263,-263.2342200000001
264,-264.2361000000001
265,-265.23710000000005
266,-266.2386800000001
267,-267.2402200000001
268,-268.24032000000005
269,-269.2405800000001
270,-270.24140000000006
271,-271.2423800000001
272,-272.2424600000001
273,-273.24374000000006
274,-274.24384000000003
275,-275.24384000000003
276,-276.24467999999996
277,-277.2451599999999
278,-278.2464999999999
279,-279.2473199999999
280,-280.2478599999999
281,-281.2478599999999
282,-282.24795999999986
283,-283.2483999999999
284,-284.2483999999999
285,-285.2488399999999
286,-286.2521999999998
287,-287.25239999999974
288,-288.25275999999974
289,-289.25381999999973
290,-290.25509999999963
291,-291.2564399999996
292,-292.2566199999996
293,-293.2566199999996
294,-294.25949999999955
295,-295.2597599999996
296,-296.2628399999996
297,-297.2631799999996
298,-298.26355999999953
299,-299.2638999999995
300,-300.2638999999995
301,-301.26415999999955
302,-302.26451999999955
303,-303.26485999999954
304,-304.26723999999945
305,-305.2684599999994
306,-306.2685399999994
307,-307.2687199999994
308,-308.2691799999994
309,-309.2719199999992
310,-310.2721799999992
311,-311.2721799999992
312,-312.27309999999915
313,-313.27327999999915
314,-314.27345999999915
315,-315.27451999999914
316,-316.27575999999914
317,-317.27575999999914
318,-318.27583999999916
319,-319.2761799999992
320,-320.27637999999916
321,-321.27637999999916
322,-322.2766399999992
323,-323.2777999999992
324,-324.27929999999924
325,-325.2795799999992
326,-326.2809999999992
327,-327.2815399999992
328,-328.2817199999992
329,-329.2848399999991
330,-330.2849399999991
331,-331.2851999999991
332,-332.28667999999914
333,-333.28901999999914
334,-334.28909999999917
335,-335.2902599999992
336,-336.29059999999924
337,-337.2922599999991
338,-338.29341999999906
339,-339.293839999999
340,-340.29731999999893
341,-341.2979999999988
342,-342.2982799999988
343,-343.2987999999988
344,-344.30275999999856
345,-345.3044999999985
346,-346.30459999999846
347,-347.30523999999843
348,-348.3056199999984
349,-349.30587999999835
350,-350.30947999999836
351,-351.3121799999982
352,-352.31287999999824
353,-353.31331999999827
354,-354.31331999999827
355,-355.31349999999827
356,-356.3156199999983
357,-357.3157199999983
358,-358.3157199999983
359,-359.31661999999824
360,-360.31841999999824
361,-361.3229599999983
362,-362.3240199999983
363,-363.3250599999983
364,-364.3296599999981
365,-365.33305999999806
366,-366.333539999998
367,-367.33449999999794
368,-368.33465999999794
369,-369.33519999999794
370,-370.33699999999794
371,-371.3379199999979
372,-372.3402999999978
373,-373.3404799999978
374,-374.3405599999978
375,-375.34169999999784
376,-376.34177999999787
377,-377.34427999999764
378,-378.34589999999764
379,-379.3514599999975
380,-380.3536799999975
381,-381.3576199999974
382,-382.3576199999974
383,-383.3576199999974
384,-384.3585199999974
385,-385.3606399999973
386,-386.36101999999727
387,-387.3638799999971
388,-388.3644999999971
389,-389.36655999999704
390,-390.368459999997
391,-391.3728399999971
392,-392.37469999999706
393,-393.37539999999706
394,-394.37539999999706
395,-395.37961999999703
396,-396.380499999997
397,-397.380879999997
398,-398.383399999997
399,-399.38373999999703
400,-400.38409999999703
401,-401.38409999999703
402,-402.3848399999969
403,-403.38563999999695
404,-404.387339999997
405,-405.3880599999969
406,-406.3886399999968
407,-407.3889999999968
408,-408.3901799999968
409,-409.39223999999683
410,-410.3923999999968
411,-411.3923999999968
412,-412.39325999999687
413,-413.3948999999969
414,-414.39553999999686
415,-415.3963399999968
416,-416.39641999999685
417,-417.39641999999685
418,-418.39657999999685
419,-419.3976199999967
420,-420.3983399999967
421,-421.40147999999664
422,-422.4019999999967
423,-423.40859999999674
424,-424.40889999999666
425,-425.40959999999666
426,-426.4103999999967
427,-427.4108999999967
428,-428.41369999999665
429,-429.41499999999655
430,-430.41569999999655
431,-431.4191799999964
432,-432.4202999999963
433,-433.4214799999962
434,-434.4238999999962
435,-435.4238999999962
436,-436.4245199999962
437,-437.42643999999615
438,-438.4281399999962
439,-439.431019999996
440,-440.431199999996
441,-441.432379999996
442,-442.432799999996
443,-443.43705999999605
444,-444.4373199999961
445,-445.4373199999961
446,-446.4377599999961
447,-447.43801999999613
448,-448.4414399999961
449,-449.442339999996
450,-450.4463799999959
451,-451.44647999999586
452,-452.4469999999959
453,-453.4478999999959
454,-454.4480599999959
455,-455.4480599999959
456,-456.44911999999596
457,-457.4528199999957
458,-458.45409999999566
459,-459.4556999999955
460,-460.45655999999553
461,-461.4570199999955
462,-462.45807999999556
463,-463.45871999999554
464,-464.45897999999556
465,-465.46041999999557
466,-466.4606799999956
467,-467.46191999999564
468,-468.4637999999956
469,-469.46487999999556
470,-470.46537999999555
471,-471.4693599999954
472,-472.47089999999537
473,-473.47419999999534
474,-474.47479999999535
475,-475.47497999999536
476,-476.47639999999535
477,-477.47819999999535
478,-478.4804199999954
479,-479.4812799999954
480,-480.4812799999954
481,-481.48277999999544
482,-482.4855799999954
483,-483.4855799999954
484,-484.4883999999954
485,-485.48859999999536
486,-486.4899799999953
487,-487.4915399999952
488,-488.4926999999952
489,-489.4963599999952
490,-490.4974799999953
491,-491.4984599999953
492,-492.49893999999523
493,-493.5025799999952
494,-494.50293999999514
495,-495.5040999999951
496,-496.5053399999951
497,-497.50841999999506
498,-498.5086799999951
499,-499.5086799999951
500,-500.5102799999951
501,-501.5102799999951
502,-502.5125999999951
503,-503.515739999995
504,-504.515739999995
505,-505.516519999995
506,-506.51713999999504
507,-507.51713999999504
508,-508.52013999999485
509,-509.52013999999485
510,-510.5213799999949
511,-511.5215599999949
512,-512.5260799999949
513,-513.5265999999949
514,-514.5275799999949
515,-515.5277599999949
516,-516.528099999995
517,-517.5298599999951
518,-518.531699999995
519,-519.533679999995
520,-520.533679999995
521,-521.535219999995
522,-522.535319999995
523,-523.537559999995
524,-524.540779999995
525,-525.541839999995
526,-526.5444799999951
527,-527.5476999999953
528,-528.5481599999953
529,-529.5498399999954
530,-530.5508999999954
531,-531.5518799999954
532,-532.5539199999955
533,-533.5548799999956
534,-534.5554799999957
535,-535.5560399999956
536,-536.5564199999956
537,-537.5564999999956
538,-538.5568399999956
539,-539.5568399999956
540,-540.5569999999957
541,-541.5578799999957
542,-542.5585999999957
543,-543.5585999999957
544,-544.5596599999958
545,-545.5620599999959
546,-546.5620599999959
547,-547.5620599999959
548,-548.5621599999959
549,-549.5627799999959
550,-550.5634799999959
551,-551.5636599999959
552,-552.5673599999961
553,-553.5682799999961
554,-554.5714999999961
555,-555.5755399999962
556,-556.5755399999962
557,-557.5755399999962
558,-558.5757199999962
559,-559.5814799999966
560,-560.5883599999968
561,-561.5902799999969
562,-562.590359999997
563,-563.590719999997
564,-564.591879999997
565,-565.5948199999971
566,-566.5957599999971
567,-567.5957599999971
568,-568.5979799999972
569,-569.5992199999972
570,-570.6012599999973
571,-571.6040399999973
572,-572.6043199999973
573,-573.6043199999973
574,-574.6045199999973
575,-575.6060399999973
576,-576.6073199999972
577,-577.6080199999973
578,-578.6091999999973
579,-579.6099199999973
580,-580.6106199999973
581,-581.6110599999973
582,-582.6116999999973
583,-583.6135599999973
584,-584.6149199999973
585,-585.6160999999972
586,-586.6160999999972
587,-587.6165399999973
588,-588.6191199999973
589,-589.6191199999973
590,-590.6205199999972
591,-591.6236599999972
592,-592.6278999999973
593,-593.6301199999973
594,-594.6311199999973
595,-595.6314599999973
596,-596.6338399999975
597,-597.6359399999975
598,-598.6360399999975
599,-599.6371199999975
600,-600.6388999999975
601,-601.6410399999976
602,-602.6416999999975
603,-603.6439199999976
604,-604.6440999999976
605,-605.6456999999976
606,-606.6459399999976
607,-607.6473799999976
608,-608.6475399999977
609,-609.6492799999978
610,-610.655319999998
611,-611.655679999998
612,-612.655859999998
613,-613.6617999999983
614,-614.6617999999983
615,-615.6620799999982
616,-616.6689199999983
617,-617.6700799999983
618,-618.6741199999985
619,-619.6820799999987
620,-620.6822399999987
621,-621.6822399999987
622,-622.6859599999989
623,-623.687179999999
624,-624.687699999999
625,-625.6899999999991
626,-626.6967799999993
627,-627.6980799999994
628,-628.6988199999994
629,-629.6993599999994
630,-630.6997999999994
631,-631.7005999999994
632,-632.7007599999995
633,-633.7041799999995
634,-634.7062199999995
635,-635.7078999999995
636,-636.7085999999996
637,-637.7107799999995
638,-638.7148999999996
639,-639.7160399999997
640,-640.7179799999998
641,-641.7200799999997
642,-642.7200799999997
643,-643.7209799999997
644,-644.7227999999997
645,-645.7231599999997
646,-646.7291799999997
647,-647.7301799999997
648,-648.7315999999997
649,-649.7332199999997
650,-650.7372799999999
651,-651.7429400000002
652,-652.7434600000003
653,-653.7434600000003
654,-654.7441600000003
655,-655.7473800000004
656,-656.7480000000004
657,-657.7482600000004
658,-658.7508000000006
659,-659.7522400000006
660,-660.7547400000007
661,-661.7612200000011
662,-662.7634400000012
663,-663.7639600000012
664,-664.7665600000015
665,-665.7702800000015
666,-666.7702800000015
667,-667.7714400000016
668,-668.7754400000016
669,-669.7759000000016
670,-670.7762600000016
671,-671.7814600000016
672,-672.7849800000016
673,-673.7887600000016
674,-674.7888400000016
675,-675.7924200000017
676,-676.8018000000021
677,-677.8114000000024
678,-678.8122600000025
679,-679.8128800000026
680,-680.8179200000028
681,-681.8216000000031
682,-682.824080000003
683,-683.8259000000031
684,-684.8282800000032
685,-685.8316600000032
686,-686.8338000000033
687,-687.8396800000035
688,-688.8410400000034
689,-689.8451800000037
690,-690.8475800000037
691,-691.8495400000038
692,-692.8513200000039
693,-693.8516800000039
694,-694.8555600000038
695,-695.8558200000039
696,-696.8564400000039
697,-697.8573400000039
698,-698.8582200000039
699,-699.858480000004
700,-700.860460000004
701,-701.861540000004
702,-702.8620200000039
703,-703.865940000004
704,-704.866300000004
705,-705.866560000004
706,-706.8680600000041
707,-707.8681400000041
708,-708.8684000000042
709,-709.8690400000041
710,-710.8752200000044
711,-711.8752200000044
712,-712.8755800000044
713,-713.8757600000044
714,-714.8762800000045
715,-715.8775800000046
716,-716.8839800000046
717,-717.8848400000046
718,-718.8850200000046
719,-719.8888800000046
720,-720.8901400000046
721,-721.8908400000047
722,-722.8936400000047
723,-723.8936400000047
724,-724.8949800000047
725,-725.900240000005
726,-726.900780000005
727,-727.9028200000051
728,-728.9125800000054
729,-729.9137000000054
730,-730.9137000000054
731,-731.9150200000055
732,-732.9191000000055
733,-733.9196400000055
734,-734.9199000000056
735,-735.9201600000056
736,-736.9207600000057
737,-737.9209200000057
738,-738.9213800000057
739,-739.9214600000057
740,-740.9216400000057
741,-741.9244600000059
742,-742.9247200000059
743,-743.926460000006
744,-744.9287800000061
745,-745.9328800000063
746,-746.9343200000063
747,-747.9380800000065
748,-748.9398200000065
749,-749.9408600000066
750,-750.9425200000067
751,-751.9469800000068
752,-752.9476000000068
753,-753.9487600000068
754,-754.9502000000068
755,-755.951760000007
756,-756.952360000007
757,-757.9544800000072
758,-758.9559200000072
759,-759.9585800000073
760,-760.9588600000072
761,-761.9591200000073
762,-762.9616800000074
763,-763.9631800000075
764,-764.9658200000076
765,-765.9685000000077
766,-766.9709200000077
767,-767.9755400000079
768,-768.9770000000078
769,-769.9784000000079
770,-770.980980000008
771,-771.984860000008
772,-772.985220000008
773,-773.985220000008
774,-774.992600000008
775,-775.994380000008
776,-776.9957000000081
777,-777.9988000000083
778,-778.9988000000083
779,-780.0013200000083
780,-781.0037000000084
781,-782.0058800000083
782,-783.0080800000085
783,-784.0093000000086
784,-785.0127000000086
785,-786.0156000000088
786,-787.018800000009
787,-788.0203200000091
788,-789.0230600000092
789,-790.0418400000101
790,-791.0434600000101
791,-792.0565400000107
792,-793.0593800000108
793,-794.0601600000109
794,-795.0803800000118
795,-796.0889400000124
796,-797.0992400000127
797,-798.1046600000129
798,-799.105520000013
799,-800.1164400000134
800,-801.127740000014
801,-802.130060000014
802,-803.1315600000141
803,-804.1333600000141
804,-805.1338600000141
805,-806.1359200000142
806,-807.1406800000144
807,-808.1434400000145
808,-809.1460000000146
809,-810.1474400000146
810,-811.1524400000147
811,-812.1528000000147
812,-813.1555600000148
813,-814.163740000015
814,-815.1665800000151
815,-816.1780200000156
816,-817.1809600000157
817,-818.1815600000158
818,-819.2030000000165
819,-820.2050000000166
820,-821.2186000000175
821,-822.2217800000177
822,-823.224640000018
823,-824.2288200000183
824,-825.2290000000183
825,-826.2303000000184
826,-827.2355400000187
827,-828.2450600000192
828,-829.2451400000192
829,-830.2512800000194
830,-831.26358000002
831,-832.2689200000204
832,-833.2704200000205
833,-834.2716600000206
834,-835.2768000000208
835,-836.278080000021
836,-837.2810600000211
837,-838.2813200000211
838,-839.297020000022
839,-840.3020600000223
840,-841.312460000023
841,-842.313600000023
842,-843.3235000000235
843,-844.3263800000237
844,-845.3274200000238
845,-846.331340000024
846,-847.331340000024
847,-848.3323600000241
848,-849.3408000000245
849,-850.3695800000265
850,-851.3708600000267
851,-852.3771600000272
852,-853.3831800000277
853,-854.3832600000277
854,-855.390500000028
855,-856.3921800000281
856,-857.3979600000284
857,-858.4045400000288
858,-859.4046200000288
859,-860.411900000029
860,-861.4192800000291
861,-862.4231000000292
862,-863.4312200000296
863,-864.4395400000299
864,-865.4504400000304
865,-866.485440000033
866,-867.5160000000352
867,-868.6128600000412
868,-869.6769800000452
869,-870.6954800000462
870,-871.7074400000467
871,-872.7523000000492
872,-873.8018600000526
873,-874.8476200000555
874,-875.8674800000568
875,-876.9926000000632
876,-878.0134200000645
877,-879.0851200000686
878,-880.1190600000705
879,-881.3392000000852
880,-882.353620000086
881,-883.4677800000923
882,-884.6315800001023
883,-885.7138800001065
884,-886.7267400001069
885,-887.9030600001157
886,-889.1878000001243
887,-890.5632600001286
888,-889.7572800001288
889,-890.9080000001301
890,-891.9691400001304
891,-891.8162600001225
892,-892.8785400001204
893,-894.4832400001056
894,-894.1572400000831
895,-893.2002400000817
896,-892.2424200000801
897,-891.4509800000768
898,-892.5982200000757
899,-891.7148000000752
900,-891.0514800000757
901,-890.1327200000759
902,-889.3964000000793
903,-888.6614600000785
904,-888.0026000000764
905,-889.1419400000743
906,-888.2367600000729
907,-887.3698000000721
908,-886.6358200000667
909,-886.2247000000531
910,-885.2664200000521
911,-885.4293800000132
912,-884.5595000000086
913,-883.5716800000083
914,-882.8058400000026
915,-881.9049999999987
916,-881.0359799999951
917,-880.4713599999809
918,-879.6855999999754
919,-878.8857799999721
920,-880.0700999999661
921,-881.0804999999656
922,-882.1343999999649
923,-881.2373399999639
924,-882.2834999999633
925,-881.3556199999608
926,-880.4862799999573
927,-879.5504399999551
928,-878.8106199999527
929,-878.4666999999541
930,-877.5060999999533
931,-878.8410999999496
932,-880.0490199999438
933,-879.7646999999215
934,-881.1537599999075
935,-880.1717199999069
936,-879.3513399999002
937,-878.7403199998912
938,-878.2037199998834
939,-877.3321999998798
940,-876.403239999878
941,-875.5027399998762
942,-874.8106799998733
943,-873.9659599998727
944,-873.0596599998718
945,-872.7058999998719
946,-871.8108999998723
947,-871.087579999867
948,-870.3846999998608
949,-869.9702999998478
950,-869.4301399998322
951,-868.506379999829
952,-867.6878999998248
953,-867.0653599998187
954,-868.1528599998171
955,-867.5250599998111
956,-866.6288199998099
957,-865.7079399998096
958,-864.7813599998096
959,-866.0738199998044
960,-865.1499999998028
961,-866.2108999998022
962,-865.2481399998022
963,-864.3729599998004
964,-863.9971199997948
965,-863.0595599997949
966,-862.4428799997902
967,-861.6255199997868
968,-861.3507199997654
969,-860.7474399997556
970,-859.791519999755
971,-858.9648799997516
972,-858.4196999997422
973,-857.8060599997384
974,-856.9162199997364
975,-856.1287799997315
976,-855.3285599997248
977,-854.5004799997226
978,-853.5635199997214
979,-852.6503999997202
980,-852.2945599997214
981,-851.3309999997205
982,-850.7031199997125
983,-849.9764799997065
984,-849.6087999996926
985,-848.8823199996849
986,-848.0459199996828
987,-847.1991999996822
988,-846.6803399996759
989,-846.1471799996725
990,-845.2838199996705
991,-844.4222999996705
992,-843.6816799996633
993,-842.7661599996602
994,-841.8623999996579
995,-840.9963999996555
996,-840.5998199996494
997,-839.6506999996489
998,-839.032879999644
999,-838.2210399996399
1000,-837.8588799996198
1001,-839.033939999616
1002,-838.2454199996115
1003,-837.3594999996081
1004,-838.4308199996063
1005,-837.5013999996045
1006,-836.9475799995959
1007,-836.5033799995807
1008,-835.9334399995622
1009,-835.0011199995599
1010,-834.1288799995559
1011,-833.3139999995541
1012,-832.8543799995462
1013,-831.8831799995459
1014,-831.3313599995383
1015,-830.4558399995329
1016,-830.0959199995141
1017,-829.3668199995086
1018,-828.5115799995057
1019,-827.5602199995055
1020,-826.6371399995056
1021,-825.7493199995027
1022,-825.2172599994892
1023,-824.8195399994772
1024,-824.167199999466
1025,-823.2660799994628
1026,-822.3884799994596
1027,-821.5919199994547
1028,-821.1373599994465
1029,-820.1513199994458
1030,-819.5395999994394
1031,-818.6747199994353
1032,-818.3435999994215
1033,-817.5904999994164
1034,-816.7984599994126
1035,-815.8347599994116
1036,-816.8679999994109
1037,-815.9182599994106
1038,-815.0644199994108
1039,-814.5475599994141
1040,-814.618079999395
1041,-813.6787999993918
1042,-812.8454399993861
1043,-811.9167999993839
1044,-811.471579999372
1045,-810.5038199993711
1046,-809.882479999369
1047,-809.0326399993703
1048,-808.6180799993604
1049,-807.9857799993499
1050,-807.0842999993467
1051,-806.1257999993455
1052,-805.2052399993441
1053,-804.207979999344
1054,-803.3947399993425
1055,-802.8453999993401
1056,-802.9266399993213
1057,-801.9599199993203
1058,-801.1872799993121
1059,-800.2271999993102
1060,-799.7127799992953
1061,-798.916779999292
1062,-798.228079999289
