Episode,Cumulative
486,-373.8396266630511
487,-374.8431466630504
488,-374.02508666301435
489,-373.14497332965686
490,-372.27291332963273
491,-371.45977999626257
492,-370.5710533295742
493,-371.6637666628911
494,-370.6736599962225
495,-369.7038133295496
496,-368.8854266628485
497,-368.283486662773
498,-369.32311332943215
499,-370.3559133294255
500,-369.394306662751
501,-370.4046933294154
502,-371.406533329415
503,-370.440066662741
504,-371.76335999601196
505,-371.0787733292824
506,-370.32129332923523
507,-369.33961332923167
508,-368.5225533291942
509,-367.613119995843
510,-368.8009799958064
511,-367.9430866624462
512,-367.06314666242395
513,-366.1485066624072
514,-365.2088199957294
515,-364.33747332903806
516,-365.45617332901617
517,-366.4720799956798
518,-367.49945999567467
519,-368.51394666233887
520,-367.76981332895605
521,-366.9091999955944
522,-365.91426666225993
523,-365.21704666219796
524,-364.5614466621313
525,-365.6054933287896
526,-364.8319199954122
527,-363.95250666205646
528,-365.0143933287119
529,-364.089679995364
530,-363.45117332863117
531,-362.53477999528224
532,-363.5930066619371
533,-364.6103866619337
534,-365.6447399952601
535,-366.6764933285876
536,-365.81801332855986
537,-364.95463999519865
538,-363.95516666186523
539,-362.9814466618604
540,-362.23138666181
541,-361.34424666178916
542,-360.40157999511155
543,-361.4127733284429
544,-362.4726999950977
545,-361.67004666172625
546,-362.68597332838976
547,-362.0389733283182
548,-361.299666661601
549,-362.34785999492476
550,-361.4575266615704
551,-360.90487332815115
552,-360.016786661464
553,-359.0539333281236
554,-358.0793399947849
555,-359.21868666142467
556,-360.22171999475745
557,-361.2330466614217
558,-362.23626666142115
559,-363.24488666141923
560,-364.2474266614187
561,-365.2479399947519
562,-366.2993999947423
563,-367.314233328073
564,-368.32677332807066
565,-369.336826661402
566,-370.357513328065
567,-371.36147332806433
568,-372.36227332806413
569,-373.3663199947301
570,-374.36703332806326
571,-375.37263999472873
572,-376.3733799947286
573,-377.3773866613945
574,-378.3805799947272
575,-379.38536666139305
576,-380.3867066613928
577,-381.38733332805936
578,-382.39170666139194
579,-383.3958133280578
580,-384.40179332805644
581,-385.4021199947231
582,-386.4094066613883
583,-387.40971999472157
584,-388.4100199947215
585,-389.4139599947206
586,-390.4171266613866
587,-391.41732666138654
588,-392.4174533280532
589,-393.42363332805184
590,-392.42879332805086
591,-393.52167999470004
592,-392.8221933279762
