update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,21.788198656243328,93,-1.0010749068525102,0.0014647501349384427,-1.0081466436386108,-1.0,11.291666666666666,13.841802126569759,1.0,79.0,1.3661139905452728,-0.035145074827596545,0.24762971885502338,0.09153106296434999,0.11788262815495343,-1.0010749068525102,0.0014647501349384427,-1.0081466436386108,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,22.234697770990298,186,-1.0029998132160731,0.0038187667784764906,-1.0206066370010376,-1.000100016593933,29.485714285714284,36.64959280894161,2.0,202.0,1.3343120366334915,-0.06884878128767014,0.031835929257795215,0.03562959446571767,0.044926638990776493,-1.0029998132160731,0.0038187667784764906,-1.0206066370010376,-1.000100016593933
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,21.69548794516519,280,-1.0038409539631434,0.003957395864875434,-1.0169132947921753,-1.000100016593933,37.31428571428572,37.71984807466104,2.0,164.0,1.296983927488327,-0.04314117948524654,-0.02325201837811619,0.01931535277981311,0.045842386790535455,-1.0038409539631434,0.003957395864875434,-1.0169132947921753,-1.000100016593933
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,21.99164272298733,373,-1.0079900175333023,0.007174254713993955,-1.0231000185012817,-1.000100016593933,76.0,67.43330037896706,2.0,220.0,1.2980806529521942,-0.01031761517515406,-0.005794254277134314,0.00716880417894572,0.02523562772849197,-1.0079900175333023,0.007174254713993955,-1.0231000185012817,-1.000100016593933
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,21.926559846477584,467,-1.0138250067830086,0.009802558873139173,-1.0324933528900146,-1.0007266998291016,130.0,91.86402995732334,8.0,303.0,1.285495087504387,-0.006107946333941072,-0.01151210570242256,0.005871863104403019,0.025345096021319118,-1.0138250067830086,0.009802558873139173,-1.0324933528900146,-1.0007266998291016
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,21.6960764155471,561,-1.0156229212880135,0.008580967638382836,-1.0324933528900146,-1.0017800331115723,147.5625,80.51472594345708,18.0,303.0,1.2994965612888336,-0.002665690803041798,-0.019389746244996786,0.003229022280720528,0.017239457333069558,-1.0156229212880135,0.008580967638382836,-1.0324933528900146,-1.0017800331115723
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
