Episode,Cumulative
195,-195.17986000000025
196,-196.18278000000026
197,-197.18322000000026
198,-198.18340000000026
199,-199.18420000000026
200,-200.18666000000027
201,-201.1900200000003
202,-202.19142000000028
203,-203.19178000000028
204,-204.19178000000028
205,-205.19216000000029
206,-206.1963600000003
207,-207.1971600000003
208,-208.1976000000003
209,-209.1977800000003
210,-210.1978600000003
211,-211.19862000000032
212,-212.20298000000034
213,-213.20444000000032
214,-214.20444000000032
215,-215.20516000000032
216,-216.20542000000032
217,-217.20852000000033
218,-218.20914000000033
219,-219.20914000000033
220,-220.20970000000034
221,-221.20996000000034
222,-222.20996000000034
223,-223.21066000000033
224,-224.21092000000033
225,-225.21122000000034
226,-226.21132000000034
227,-227.21132000000034
228,-228.21132000000034
229,-229.21202000000034
230,-230.21382000000034
231,-231.21418000000034
232,-232.21542000000034
233,-233.21542000000034
234,-234.21560000000034
235,-235.21698000000035
236,-236.21850000000038
237,-237.22014000000038
238,-238.2203400000004
239,-239.2204400000004
240,-240.2204400000004
241,-241.2206400000004
242,-242.2207200000004
243,-243.2209800000004
244,-244.2212600000004
245,-245.2220600000004
246,-246.2222600000004
247,-247.22376000000042
248,-248.22394000000043
249,-249.22476000000043
250,-250.22504000000043
251,-251.22614000000044
252,-252.22614000000044
253,-253.22614000000044
254,-254.22796000000045
255,-255.22914000000046
256,-256.22934000000043
257,-257.22934000000043
258,-258.2297200000004
259,-259.23168000000044
260,-260.2321800000003
261,-261.23366000000016
262,-262.2340400000001
263,-263.2342200000001
264,-264.2361000000001
265,-265.23710000000005
266,-266.2386800000001
267,-267.2402200000001
268,-268.24032000000005
269,-269.2405800000001
270,-270.24140000000006
271,-271.2423800000001
272,-272.2424600000001
273,-273.24374000000006
274,-274.24384000000003
275,-275.24384000000003
276,-276.24467999999996
277,-277.2451599999999
278,-278.2464999999999
279,-279.2473199999999
280,-280.2478599999999
281,-281.2478599999999
282,-282.24795999999986
283,-283.2483999999999
284,-284.2483999999999
285,-285.2488399999999
286,-286.2521999999998
287,-287.25239999999974
288,-288.25275999999974
289,-289.25381999999973
290,-290.25509999999963
291,-291.2564399999996
292,-292.2566199999996
293,-293.2566199999996
294,-294.25949999999955
295,-295.2597599999996
296,-296.2628399999996
297,-297.2631799999996
298,-298.26355999999953
299,-299.2638999999995
300,-300.2638999999995
301,-301.26415999999955
302,-302.26451999999955
303,-303.26485999999954
304,-304.26723999999945
305,-305.2684599999994
306,-306.2685399999994
307,-307.2687199999994
308,-308.2691799999994
309,-309.2719199999992
310,-310.2721799999992
311,-311.2721799999992
312,-312.27309999999915
313,-313.27327999999915
314,-314.27345999999915
315,-315.27451999999914
316,-316.27575999999914
317,-317.27575999999914
318,-318.27583999999916
319,-319.2761799999992
320,-320.27637999999916
321,-321.27637999999916
322,-322.2766399999992
323,-323.2777999999992
324,-324.27929999999924
325,-325.2795799999992
326,-326.2809999999992
327,-327.2815399999992
328,-328.2817199999992
329,-329.2848399999991
330,-330.2849399999991
331,-331.2851999999991
332,-332.28667999999914
333,-333.28901999999914
334,-334.28909999999917
335,-335.2902599999992
336,-336.29059999999924
337,-337.2922599999991
338,-338.29341999999906
339,-339.293839999999
340,-340.29731999999893
341,-341.2979999999988
342,-342.2982799999988
343,-343.2987999999988
344,-344.30275999999856
345,-345.3044999999985
346,-346.30459999999846
347,-347.30523999999843
348,-348.3056199999984
349,-349.30587999999835
350,-350.30947999999836
351,-351.3121799999982
352,-352.31287999999824
353,-353.31331999999827
354,-354.31331999999827
355,-355.31349999999827
356,-356.3156199999983
357,-357.3157199999983
358,-358.3157199999983
359,-359.31661999999824
360,-360.31715999999824
361,-361.31831999999827
362,-362.3227799999983
363,-363.3238399999983
364,-364.3248799999983
365,-365.32955999999814
366,-366.3330399999981
367,-367.33351999999803
368,-368.33463999999805
369,-369.33479999999804
370,-370.33533999999804
371,-371.33721999999807
372,-372.338139999998
373,-373.3404399999979
374,-374.3406199999979
375,-375.3406999999979
376,-376.3419199999979
377,-377.34199999999794
378,-378.34457999999773
379,-379.34619999999774
380,-380.35423999999756
381,-381.35441999999756
382,-382.35799999999745
383,-383.35799999999745
384,-384.35799999999745
385,-385.35889999999745
386,-386.3609399999974
387,-387.36131999999736
388,-388.3642599999972
389,-389.36487999999724
390,-390.36547999999726
391,-391.3668399999972
392,-392.3675599999972
393,-393.3686399999972
394,-394.3705199999972
395,-395.3729199999973
396,-396.37461999999726
397,-397.37981999999715
398,-398.38069999999715
399,-399.38105999999715
400,-400.38105999999715
401,-401.38393999999715
402,-402.3841999999972
403,-403.3841999999972
404,-404.3841999999972
405,-405.3849399999971
406,-406.3856599999971
407,-407.3873599999971
408,-408.38807999999705
409,-409.388819999997
410,-410.389179999997
411,-411.39027999999695
412,-412.39249999999697
413,-413.39265999999697
414,-414.39265999999697
415,-415.393439999997
416,-416.395079999997
417,-417.396619999997
418,-418.396699999997
419,-419.396699999997
420,-420.396859999997
421,-421.39895999999686
422,-422.4009999999968
423,-423.40199999999675
424,-424.4025199999968
425,-425.4068999999967
426,-426.4090999999968
427,-427.4096199999968
428,-428.4096199999968
429,-429.4101599999968
430,-430.4109599999968
431,-431.4114599999968
432,-432.41417999999675
433,-433.41579999999664
434,-434.41649999999663
435,-435.4199199999966
436,-436.4202799999966
437,-437.4213999999965
438,-438.4228199999965
439,-439.42523999999645
440,-440.42523999999645
441,-441.4259399999965
442,-442.4276999999964
443,-443.4293999999964
444,-444.43219999999627
445,-445.43219999999627
446,-446.43219999999627
447,-447.43337999999625
448,-448.43379999999627
449,-449.4378199999963
450,-450.4380799999963
451,-451.4380799999963
452,-452.43851999999634
453,-453.43877999999637
454,-454.44227999999634
455,-455.4435399999963
456,-456.4461999999962
457,-457.44751999999625
458,-458.4476199999962
459,-459.4481399999963
460,-460.4481399999963
461,-461.44901999999627
462,-462.44917999999626
463,-463.44917999999626
464,-464.4502399999963
465,-465.45333999999616
466,-466.45415999999614
467,-467.45589999999606
468,-468.4570399999959
469,-469.45773999999597
470,-470.45819999999594
471,-471.459259999996
472,-472.460339999996
473,-473.461779999996
474,-474.462039999996
475,-475.46319999999605
476,-476.464999999996
477,-477.4659999999959
478,-478.4664999999959
479,-479.4703199999957
480,-480.4720199999957
481,-481.47523999999567
482,-482.4758399999957
483,-483.47593999999566
484,-484.47727999999563
485,-485.47931999999565
486,-486.4815399999957
487,-487.4822399999957
488,-488.4822399999957
489,-489.48373999999575
490,-490.4866999999958
491,-491.4866999999958
492,-492.4892799999958
493,-493.48947999999575
494,-494.4910999999957
495,-495.49297999999555
496,-496.4941399999955
497,-497.49795999999554
498,-498.4986399999956
499,-499.4988999999956
500,-500.49987999999564
501,-501.5037799999955
502,-502.50413999999546
503,-503.50529999999543
504,-504.50661999999545
505,-505.5102999999955
506,-506.5102999999955
507,-507.5112799999955
508,-508.51179999999556
509,-509.51179999999556
510,-510.5141999999956
511,-511.51751999999556
512,-512.5183799999957
513,-513.5189999999957
514,-514.5189999999957
515,-515.5194399999957
516,-516.5198399999956
517,-517.5221399999957
518,-518.5232999999957
519,-519.5234799999957
520,-520.5245399999958
521,-521.528379999996
522,-522.528739999996
523,-523.530039999996
524,-524.530219999996
525,-525.5305599999961
526,-526.5322399999961
527,-527.533839999996
528,-528.534199999996
529,-529.535799999996
530,-530.537519999996
531,-531.537619999996
532,-532.539859999996
533,-533.541379999996
534,-534.5429799999961
535,-535.5438799999961
536,-536.5447599999961
537,-537.5461799999962
538,-538.5497199999965
539,-539.5502599999965
540,-540.5517799999965
541,-541.5542399999966
542,-542.5561999999967
543,-543.5570799999967
544,-544.5575199999968
545,-545.5580799999967
546,-546.5585399999967
547,-547.5585399999967
548,-548.5587999999967
549,-549.5587999999967
550,-550.5588799999967
551,-551.5597599999968
552,-552.5604799999968
553,-553.5604799999968
554,-554.5614599999968
555,-555.5636999999969
556,-556.5636999999969
557,-557.5636999999969
558,-558.5637999999968
559,-559.5644199999969
560,-560.5650399999969
561,-561.568859999997
562,-562.569779999997
563,-563.572919999997
564,-564.5774399999972
565,-565.5774399999972
566,-566.5774399999972
567,-567.5776199999972
568,-568.5832999999976
569,-569.5903399999978
570,-570.5922799999979
571,-571.5927199999979
572,-572.593959999998
573,-573.5971399999981
574,-574.5980799999982
575,-575.5980799999982
576,-576.6001399999982
577,-577.6037599999984
578,-578.6065399999984
579,-579.6068199999984
580,-580.6068199999984
581,-581.6087999999984
582,-582.6103999999983
583,-583.6110999999984
584,-584.6123599999984
585,-585.6129999999984
586,-586.6136999999984
587,-587.6151199999985
588,-588.6171399999985
589,-589.6174799999985
590,-590.6199999999985
591,-591.6230599999985
592,-592.6230599999985
593,-593.6246999999985
594,-594.6277599999985
595,-595.6315999999985
596,-596.6317599999985
597,-597.6337999999985
598,-598.6337999999985
599,-599.6346199999984
600,-600.6349599999985
601,-601.6391399999985
602,-602.6392399999985
603,-603.6403199999985
604,-604.6420999999985
605,-605.6444799999987
606,-606.6444799999987
607,-607.6449399999987
608,-608.6449399999987
609,-609.6473199999988
610,-610.6474999999988
611,-611.6490999999988
612,-612.6493399999988
